size,total_sqft,bath,bhk,price_per_sqft,price_total
4 Bedroom,7000.0,8.0,4,6428.571428571428,45000000.0
2 BHK,985.0,2.0,2,3951.269035532995,3892000.0
2 BHK,950.0,2.0,2,3684.2105263157896,3500000.0
2 BHK,1339.0,2.0,2,4107.542942494399,5500000.0
3 BHK,1449.0,3.0,3,4968.944099378882,7200000.0
4 Bedroom,1200.0,4.0,4,15000.0,18000000.0
2 BHK,1100.0,2.0,2,3516.3636363636365,3868000.0
2 BHK,1003.5,2.0,2,2799.701046337818,2809500.0
3 Bedroom,2700.0,3.0,3,7407.407407407408,20000000.0
2 BHK,1100.0,2.0,2,5000.0,5500000.0
2 BHK,1140.0,2.0,2,2887.719298245614,3292000.0
3 Bedroom,3009.0,3.0,3,10967.098703888336,33000000.0
8 BHK,3300.0,8.0,8,9393.939393939394,31000000.0
2 BHK,800.0,1.0,2,3750.0,3000000.0
5 Bedroom,2000.0,4.0,5,3250.0,6500000.0
4 Bedroom,1200.0,4.0,4,15833.333333333334,19000000.0
2 BHK,1300.0,2.0,2,7307.692307692308,9500000.0
2 BHK,1220.0,2.0,2,4918.0327868852455,6000000.0
3 BHK,2289.0,3.0,3,7776.321537789428,17800000.0
2 BHK,1170.0,2.0,2,4786.324786324786,5600000.0
2 BHK,1350.0,2.0,2,6629.62962962963,8950000.0
2 BHK,883.0,2.0,2,5096.262740656852,4500000.0
3 BHK,1698.0,3.0,3,7361.601884570083,12500000.0
4 BHK,2187.5,4.0,4,4800.0,10500000.0
2 BHK,1060.0,2.0,2,5518.867924528302,5850000.0
2 BHK,1185.0,2.0,2,6329.113924050633,7500000.0
3 BHK,2051.0,3.0,3,8776.206728425159,18000000.0
2 BHK,1404.0,2.0,2,5128.205128205128,7200000.0
2 BHK,1252.0,2.0,2,5351.437699680511,6700000.0
3 BHK,1885.0,3.0,3,6631.29973474801,12500000.0
6 BHK,3381.0,6.0,6,6654.835847382431,22500000.0
2 BHK,980.0,2.0,2,4285.714285714285,4200000.0
3 BHK,2500.0,3.0,3,13600.0,34000000.0
3 BHK,1420.0,3.0,3,4647.887323943662,6600000.0
6 Bedroom,1166.0,6.0,6,11578.044596912521,13500000.0
3 BHK,2312.0,3.0,3,6747.404844290658,15600000.0
4 BHK,3000.0,4.0,4,4333.333333333333,13000000.0
2 BHK,1175.0,2.0,2,5957.446808510638,7000000.0
2 BHK,1145.0,2.0,2,4454.14847161572,5100000.0
2 BHK,970.0,2.0,2,5412.371134020618,5250000.0
2 BHK,1125.0,2.0,2,2888.0,3249000.0
3 BHK,1639.5,3.0,3,5649.893260140287,9263000.0
4 BHK,5000.0,4.0,4,6000.0,30000000.0
3 BHK,2150.0,3.0,3,11162.790697674418,24000000.0
3 BHK,1635.0,3.0,3,3486.238532110092,5700000.0
3 Bedroom,3425.0,3.0,3,9343.065693430657,32000000.0
4 Bedroom,2950.0,4.0,4,8576.271186440677,25300000.0
1 BHK,1200.0,2.0,1,5500.0,6600000.0
3 BHK,1335.0,2.0,3,5500.374531835207,7343000.000000001
4 BHK,4450.0,6.0,4,10089.887640449439,44900000.0
2 BHK,1166.0,2.0,2,5495.711835334477,6408000.0
3 BHK,2390.0,3.0,3,15564.853556485356,37200000.0
3 BHK,1460.0,2.0,3,6164.3835616438355,9000000.0
3 BHK,1690.0,3.0,3,2958.579881656805,5000000.0
4 Bedroom,1386.0,3.0,4,6709.95670995671,9300000.0
2 BHK,1090.0,2.0,2,2935.7798165137615,3200000.0
3 BHK,1732.0,3.0,3,4949.769053117783,8573000.0
2 BHK,1390.0,2.0,2,5179.856115107914,7200000.0
2 BHK,1095.0,2.0,2,7800.0,8541000.0
1 BHK,416.0,1.0,1,4132.211538461539,1719000.0000000002
3 BHK,2400.0,2.0,3,2083.3333333333335,5000000.0
3 BHK,1350.0,2.0,3,6296.2962962962965,8500000.0
3 BHK,1453.0,2.0,3,5024.088093599449,7300000.0
2 BHK,1226.0,2.0,2,5301.794453507341,6500000.0
4 Bedroom,784.0,2.0,4,21045.918367346938,16500000.0
3 BHK,1168.0,2.0,3,5821.917808219178,6800000.0
3 BHK,1776.0,3.0,3,6981.981981981982,12400000.0
3 BHK,1634.0,3.0,3,4161.566707466341,6800000.0
2 Bedroom,860.0,2.0,2,6511.627906976744,5600000.0
3 Bedroom,2800.0,3.0,3,14285.714285714286,40000000.0
3 BHK,1650.0,3.0,3,5757.575757575758,9500000.0
2 BHK,1190.0,2.0,2,5882.35294117647,7000000.0
2 BHK,1133.0,2.0,2,3000.0,3399000.0
3 BHK,1559.0,3.0,3,3976.9082745349583,6200000.0
3 Bedroom,1448.0,4.0,3,8149.171270718232,11800000.0
4 BHK,6652.0,6.0,4,7666.867107636801,51000000.0
2 BHK,976.0,2.0,2,5122.950819672131,5000000.0
4 Bedroom,1350.0,4.0,4,17777.777777777777,24000000.0
3 BHK,1590.0,2.0,3,3396.2264150943397,5400000.0
4 BHK,2940.0,6.0,4,6836.734693877551,20100000.0
3 BHK,1633.0,3.0,3,6736.068585425597,11000000.0
2 BHK,1151.0,2.0,2,3996.524761077324,4600000.0
3 BHK,1400.0,2.0,3,3000.0,4200000.0
2 BHK,1037.0,2.0,2,3471.552555448409,3600000.0
2 BHK,1188.0,2.0,2,3030.3030303030305,3600000.0
2 BHK,1060.0,2.0,2,4905.66037735849,5200000.0
3 BHK,2215.0,4.0,3,7313.769751693002,16200000.0
2 BHK,1255.0,2.0,2,4342.629482071713,5450000.0
3 Bedroom,2500.0,2.0,3,12000.0,30000000.0
2 BHK,1075.0,2.0,2,4995.3488372093025,5370000.0
4 BHK,2569.0,5.0,4,7006.617360840794,18000000.0
2 BHK,900.0,2.0,2,3000.0,2700000.0
2 BHK,1183.0,2.0,2,6723.584108199494,7954000.000000001
2 BHK,1100.0,2.0,2,4000.0,4400000.0
3 BHK,1643.0,2.0,3,4260.49908703591,7000000.0
3 BHK,1500.0,2.0,3,8000.0,12000000.0
2 BHK,1291.0,2.0,2,5809.450038729667,7500000.0
3 Bedroom,1150.0,3.0,3,6956.521739130435,8000000.0
2 BHK,1060.0,2.0,2,5188.679245283019,5500000.0
3 BHK,1575.0,2.0,3,6984.126984126984,11000000.0
5 Bedroom,1200.0,4.0,5,13333.333333333334,16000000.0
4 Bedroom,1700.0,3.0,4,3235.294117647059,5500000.0
2 BHK,1236.0,2.0,2,4692.556634304207,5800000.0
3 BHK,1350.0,2.0,3,2888.8888888888887,3900000.0
3 BHK,2475.0,4.0,3,13171.717171717171,32600000.0
6 Bedroom,3800.0,6.0,6,4605.263157894737,17500000.0
4 BHK,4694.0,5.0,4,7988.9220281210055,37500000.0
2 BHK,1200.0,2.0,2,2888.333333333333,3465999.9999999995
4 Bedroom,1200.0,4.0,4,6250.0,7500000.0
2 BHK,1225.0,2.0,2,4571.428571428572,5600000.0
2 BHK,1056.0,2.0,2,7102.272727272727,7500000.0
3 BHK,1240.0,2.0,3,3455.6451612903224,4285000.0
3 BHK,1200.0,3.0,3,6210.0,7452000.0
3 BHK,1850.0,3.0,3,5945.945945945946,11000000.0
4 BHK,3150.0,4.0,4,5714.285714285715,18000000.0
1 Bedroom,1200.0,1.0,1,3318.3333333333335,3982000.0
4 Bedroom,1018.0,4.0,4,14734.774066797643,15000000.0
5 Bedroom,3520.0,6.0,5,13068.181818181818,46000000.0
3 BHK,1185.0,2.0,3,2550.2109704641352,3022000.0
2 BHK,918.0,2.0,2,6100.217864923748,5600000.0
3 BHK,1330.0,2.0,3,5112.7819548872185,6800000.0
3 BHK,1540.0,2.0,3,4545.454545454545,7000000.0
2 BHK,1200.0,2.0,2,6666.666666666667,8000000.0
2 BHK,927.0,2.0,2,3991.3700107874865,3700000.0
4 Bedroom,2585.5,4.0,4,4447.882421195127,11500000.0
3 BHK,1400.0,2.0,3,5571.428571428572,7800000.0
2 BHK,1345.0,2.0,2,7881.0408921933085,10600000.0
4 Bedroom,1900.0,3.0,4,21052.63157894737,40000000.0
2 BHK,1510.0,2.0,2,5298.013245033113,8000000.0
2 BHK,302.0,2.0,2,8278.14569536424,2500000.0
3 Bedroom,1500.0,3.0,3,4101.333333333333,6152000.0
1 BHK,827.5,1.0,1,5140.181268882176,4253500.0
3 BHK,1100.0,2.0,3,6545.454545454545,7200000.0
3 Bedroom,1200.0,3.0,3,5666.666666666667,6800000.0
3 BHK,1100.0,3.0,3,4818.181818181818,5300000.0
4 BHK,2282.0,4.0,4,5039.439088518843,11500000.0
2 BHK,760.0,2.0,2,4932.894736842105,3749000.0
3 Bedroom,2172.0,3.0,3,4604.051565377532,10000000.0
6 BHK,3800.0,6.0,6,10263.157894736842,39000000.0
4 Bedroom,600.0,2.0,4,12000.0,7200000.0
3 BHK,3300.0,3.0,3,5000.0,16500000.0
3 BHK,1242.0,3.0,3,4106.280193236715,5100000.0
1 Bedroom,410.0,1.0,1,11707.317073170732,4800000.0
3 BHK,1245.0,2.0,3,3500.401606425703,4358000.0
2 BHK,1088.0,2.0,2,4044.1176470588234,4400000.0
2 BHK,1200.0,2.0,2,3833.3333333333335,4600000.0
3 Bedroom,1995.0,3.0,3,5012.5313283208025,10000000.0
2 BHK,1309.0,2.0,2,6264.323911382735,8200000.0
3 BHK,1717.0,3.0,3,11648.223645894,20000000.0
3 BHK,2100.0,3.0,3,9523.809523809523,20000000.0
2 Bedroom,880.0,1.0,2,10227.272727272728,9000000.0
6 Bedroom,1200.0,6.0,6,7916.666666666667,9500000.0
3 BHK,1250.0,3.0,3,3360.0,4200000.0
3 BHK,3520.0,5.0,3,6818.181818181818,24000000.0
2 BHK,1041.0,2.0,2,5187.319884726225,5400000.0
3 BHK,1505.0,2.0,3,3986.7109634551493,6000000.0
3 BHK,1776.0,3.0,3,8445.945945945947,15000000.0
3 BHK,1767.0,3.0,3,5036.785512167516,8900000.0
2 BHK,1293.0,2.0,2,6187.161639597834,8000000.0
2 BHK,1320.0,2.0,2,3787.878787878788,5000000.0
2 BHK,1280.0,2.0,2,5350.0,6848000.0
2 BHK,1245.0,2.0,2,6670.682730923695,8305000.0
2 BHK,1027.0,1.0,2,4284.323271665044,4400000.0
2 BHK,1200.0,2.0,2,3847.5,4617000.0
3 BHK,1100.0,3.0,3,5272.727272727273,5800000.0
3 Bedroom,1065.0,3.0,3,6760.56338028169,7200000.0
3 BHK,1814.0,3.0,3,7111.35611907387,12900000.0
3 BHK,1610.0,2.0,3,6956.521739130435,11200000.0
1 Bedroom,850.0,1.0,1,9176.470588235294,7800000.0
3 BHK,1600.0,3.0,3,4937.5,7900000.0
3 BHK,3200.0,4.0,3,4375.0,14000000.0
3 BHK,1250.0,2.0,3,6170.4,7713000.0
2 BHK,1243.0,2.0,2,3700.7240547063557,4600000.0
3 BHK,1452.0,3.0,3,4199.724517906336,6098000.0
3 BHK,1475.0,3.0,3,5084.745762711865,7500000.0
2 BHK,1353.0,2.0,2,5543.2372505543235,7500000.0
4 Bedroom,2100.0,3.0,4,10000.0,21000000.0
3 BHK,1750.0,3.0,3,3314.285714285714,5800000.0
4 Bedroom,4800.0,4.0,4,11458.333333333334,55000000.0
2 BHK,1270.0,2.0,2,7559.055118110236,9600000.0
4 Bedroom,2700.0,3.0,4,2777.777777777778,7500000.0
4 Bedroom,1200.0,4.0,4,22500.0,27000000.0
4 BHK,2695.0,4.0,4,6975.881261595548,18800000.0
3 BHK,1330.0,3.0,3,4887.2180451127815,6500000.0
2 BHK,660.0,1.0,2,2727.2727272727275,1800000.0
2 BHK,1400.0,2.0,2,6428.571428571428,9000000.0
4 BHK,4000.0,5.0,4,4875.0,19500000.0
3 BHK,1700.0,3.0,3,4411.764705882353,7500000.0
2 BHK,1585.0,2.0,2,5678.233438485804,9000000.0
3 BHK,1385.0,3.0,3,4837.545126353791,6700000.0
2 BHK,1128.0,2.0,2,5939.7163120567375,6700000.0
4 Bedroom,60.0,4.0,4,363333.3333333333,21800000.0
18 Bedroom,1200.0,18.0,18,16666.666666666668,20000000.0
2 BHK,1203.0,2.0,2,4987.5311720698255,6000000.0
2 BHK,905.0,2.0,2,3867.403314917127,3500000.0
3 BHK,1450.0,3.0,3,5448.275862068966,7900000.0
2 BHK,1105.0,2.0,2,3438.914027149321,3800000.0
2 Bedroom,1200.0,2.0,2,3844.1666666666665,4613000.0
3 BHK,1530.0,2.0,3,5816.993464052288,8900000.0
2 BHK,1105.0,2.0,2,3203.6199095022625,3540000.0
2 BHK,1333.0,2.0,2,5893.473368342085,7856000.0
2 BHK,1065.0,2.0,2,4225.352112676056,4500000.0
2 BHK,1243.0,2.0,2,3700.7240547063557,4600000.0
3 BHK,1530.0,3.0,3,4989.5424836601305,7634000.0
2 Bedroom,1200.0,2.0,2,5416.666666666667,6500000.0
2 BHK,1270.0,2.0,2,7401.574803149606,9400000.0
3 BHK,1830.0,3.0,3,4863.3879781420765,8900000.0
2 BHK,900.0,2.0,2,3888.8888888888887,3500000.0
4 Bedroom,2400.0,2.0,4,10416.666666666666,25000000.0
6 Bedroom,7000.0,6.0,6,8000.0,56000000.0
3 BHK,1450.0,2.0,3,5379.310344827586,7800000.0
3 BHK,1525.0,3.0,3,4262.295081967213,6500000.0
2 BHK,1080.0,2.0,2,6203.7037037037035,6700000.0
2 BHK,1220.0,2.0,2,5901.639344262295,7200000.0
2 BHK,1200.0,2.0,2,3700.0,4440000.0
2 BHK,1355.0,2.0,2,5400.0,7317000.0
3 Bedroom,2400.0,3.0,3,14500.0,34800000.0
2 BHK,1500.0,2.0,2,4000.0,6000000.0
2 BHK,1355.0,2.0,2,7011.070110701107,9500000.0
2 BHK,1070.0,2.0,2,5327.102803738318,5700000.0
3 BHK,1980.0,4.0,3,9090.90909090909,18000000.0
2 BHK,842.0,2.0,2,3562.9453681710215,3000000.0
1 BHK,700.0,1.0,1,4457.142857142857,3120000.0
3 BHK,2500.0,4.0,3,2600.0,6500000.0
3 Bedroom,1884.0,3.0,3,5042.462845010616,9500000.0
2 BHK,1100.0,2.0,2,6818.181818181818,7500000.0
2 BHK,1196.0,2.0,2,3389.632107023411,4054000.0
3 BHK,1820.0,3.0,3,4670.32967032967,8500000.0
8 Bedroom,1200.0,8.0,8,12083.333333333334,14500000.0
2 BHK,1185.0,2.0,2,3670.8860759493673,4350000.0
3 BHK,2145.0,3.0,3,7925.407925407925,17000000.0
2 BHK,1220.0,2.0,2,7295.081967213115,8900000.0
2 BHK,1116.0,2.0,2,4651.433691756272,5191000.0
2 BHK,1192.0,2.0,2,6291.946308724832,7500000.0
3 BHK,1449.0,3.0,3,7591.44237405107,11000000.0
3 Bedroom,2500.0,3.0,3,10000.0,25000000.0
3 BHK,1700.0,3.0,3,5294.117647058823,9000000.0
3 BHK,1920.0,3.0,3,7812.5,15000000.0
2 Bedroom,1350.0,2.0,2,6666.666666666667,9000000.0
4 Bedroom,4800.0,5.0,4,7291.666666666667,35000000.0
3 BHK,1700.0,3.0,3,4352.941176470588,7400000.0
2 BHK,1447.0,3.0,2,5252.24602626123,7600000.0
2 BHK,1329.0,2.0,2,8051.166290443943,10700000.0
3 BHK,1314.0,2.0,3,5360.730593607306,7044000.0
3 Bedroom,1200.0,3.0,3,9166.666666666666,11000000.0
6 Bedroom,1214.0,3.0,6,18121.91103789127,22000000.0
3 BHK,1513.0,3.0,3,6807.666886979511,10300000.0
2 BHK,1246.0,2.0,2,5417.335473515249,6750000.0
1 BHK,705.0,1.0,1,9219.85815602837,6500000.0
2 BHK,1220.0,2.0,2,5081.9672131147545,6200000.0
3 BHK,1800.0,2.0,3,2500.0,4500000.0
3 BHK,1400.0,3.0,3,5357.142857142857,7500000.0
2 BHK,1245.0,2.0,2,6425.70281124498,8000000.0
3 BHK,1495.0,2.0,3,4214.046822742475,6300000.0
3 Bedroom,2000.0,2.0,3,13750.0,27500000.0
2 BHK,996.0,2.0,2,3664.6586345381525,3650000.0
2 BHK,1000.0,2.0,2,4400.0,4400000.0
2 BHK,1250.0,2.0,2,6000.0,7500000.0
2 BHK,975.0,2.0,2,2549.74358974359,2486000.0
3 BHK,1261.0,2.0,3,6344.171292624901,8000000.0
2 BHK,1080.0,2.0,2,4259.259259259259,4600000.0
2 BHK,1230.0,2.0,2,4065.040650406504,5000000.0
2 BHK,982.0,2.0,2,2599.79633401222,2553000.0
3 BHK,1260.0,3.0,3,3917.4603174603176,4936000.0
3 BHK,1590.0,2.0,3,8490.566037735849,13500000.0
2 BHK,1220.0,2.0,2,3196.72131147541,3900000.0
3 BHK,1320.0,2.0,3,2887.8787878787875,3811999.9999999995
3 BHK,1750.0,3.0,3,6000.0,10500000.0
3 BHK,1436.0,2.0,3,4327.994428969359,6215000.0
3 Bedroom,1200.0,2.0,3,5500.0,6600000.0
2 BHK,1500.0,2.0,2,9333.333333333334,14000000.0
3 BHK,1560.0,3.0,3,5769.2307692307695,9000000.0
3 BHK,3758.0,3.0,3,7982.969664715274,30000000.0
2 BHK,1275.0,2.0,2,4627.450980392156,5900000.0
2 BHK,1040.0,2.0,2,3500.0,3640000.0
3 BHK,2400.0,3.0,3,4791.666666666667,11500000.0
6 Bedroom,1500.0,9.0,6,15333.333333333334,23000000.0
4 Bedroom,3150.0,5.0,4,6730.158730158731,21200000.0
3 BHK,1960.0,3.0,3,8418.367346938776,16500000.0
4 BHK,3200.0,5.0,4,9656.25,30900000.0
2 BHK,1195.0,2.0,2,8368.200836820084,10000000.0
2 BHK,1195.0,2.0,2,4443.933054393306,5310500.0
5 BHK,4500.0,5.0,5,3222.222222222222,14500000.0
3 Bedroom,450.0,3.0,3,15555.555555555555,7000000.0
4 Bedroom,4304.0,4.0,4,16240.706319702602,69900000.0
1 BHK,648.0,1.0,1,6172.83950617284,4000000.0
3 BHK,2100.0,3.0,3,6190.476190476191,13000000.0
4 BHK,4209.0,4.0,4,14302.684723212164,60200000.0
2 BHK,1027.0,2.0,2,4284.323271665044,4400000.0
4 Bedroom,1575.0,4.0,4,15873.015873015873,25000000.0
3 BHK,1365.0,3.0,3,3869.5970695970695,5282000.0
1 BHK,650.0,1.0,1,2769.230769230769,1800000.0
3 Bedroom,1200.0,2.0,3,4333.333333333333,5200000.0
2 BHK,1100.0,2.0,2,8181.818181818182,9000000.0
3 BHK,1075.0,2.0,3,5302.325581395349,5700000.0
2 BHK,1100.0,2.0,2,5727.272727272727,6300000.0
3 BHK,1320.0,2.0,3,4393.939393939394,5800000.0
3 BHK,1500.0,3.0,3,4333.333333333333,6500000.0
4 Bedroom,1200.0,5.0,4,12500.0,15000000.0
4 Bedroom,1125.0,3.0,4,11200.0,12600000.0
2 BHK,1246.0,2.0,2,5417.335473515249,6750000.0
3 BHK,1718.0,3.0,3,5250.291036088475,9020000.0
3 BHK,1075.0,2.0,3,2976.7441860465115,3200000.0
3 BHK,1480.0,3.0,3,5100.0,7548000.0
1 BHK,500.0,1.0,1,2600.0,1300000.0
5 Bedroom,2400.0,4.0,5,13541.666666666666,32500000.0
4 Bedroom,1200.0,4.0,4,10416.666666666666,12500000.0
2 BHK,1041.0,2.0,2,3500.480307396734,3644000.0
2 BHK,1128.0,2.0,2,4290.780141843971,4840000.0
3 BHK,1685.0,3.0,3,5341.246290801187,9000000.0
2 BHK,1180.0,2.0,2,5508.474576271186,6500000.0
2 BHK,1200.0,2.0,2,5000.0,6000000.0
3 BHK,1250.0,3.0,3,3160.0,3950000.0
2 BHK,900.0,2.0,2,4555.555555555556,4100000.0
2 BHK,1000.0,2.0,2,4500.0,4500000.0
2 Bedroom,600.0,2.0,2,13333.333333333334,8000000.0
4 Bedroom,600.0,3.0,4,13666.666666666666,8200000.0
2 BHK,1404.0,2.0,2,4985.754985754986,7000000.0
3 BHK,1610.0,2.0,3,7142.857142857143,11500000.0
2 BHK,1760.0,2.0,2,4829.545454545455,8500000.0
2 BHK,975.0,2.0,2,5641.025641025641,5500000.0
2 BHK,1190.0,2.0,2,3529.4117647058824,4200000.0
2 BHK,1110.0,2.0,2,4144.144144144144,4600000.0
3 BHK,2415.0,3.0,3,16521.739130434784,39900000.0
2 BHK,1235.0,2.0,2,3603.2388663967613,4450000.0
2 BHK,1275.0,2.0,2,4313.725490196079,5500000.0
2 BHK,1115.0,2.0,2,10313.90134529148,11500000.0
2 BHK,1197.0,2.0,2,6349.206349206349,7600000.0
1 BHK,644.0,1.0,1,4968.944099378882,3200000.0
2 BHK,1251.0,2.0,2,3756.994404476419,4700000.0
2 BHK,1105.0,2.0,2,2714.9321266968327,3000000.0
2 BHK,1080.0,2.0,2,3518.5185185185187,3800000.0
4 BHK,2100.0,3.0,4,5428.571428571428,11400000.0
4 Bedroom,1600.0,4.0,4,12500.0,20000000.0
3 BHK,1731.0,3.0,3,3703.639514731369,6411000.0
2 BHK,1206.0,2.0,2,4560.530679933665,5500000.0
3 BHK,1560.0,3.0,3,5000.0,7800000.0
1 BHK,750.0,1.0,1,6266.666666666667,4700000.0
2 BHK,1035.0,2.0,2,8695.652173913044,9000000.0
7 Bedroom,1200.0,6.0,7,12500.0,15000000.0
1 BHK,702.0,1.0,1,5099.715099715099,3579999.9999999995
3 Bedroom,1700.0,3.0,3,3823.529411764706,6500000.0
2 BHK,1145.0,2.0,2,5982.532751091703,6850000.0
3 BHK,1208.0,2.0,3,3600.9933774834435,4350000.0
3 BHK,1589.0,3.0,3,4657.016991818754,7400000.0
2 BHK,560.0,2.0,2,3928.5714285714284,2200000.0
3 BHK,1426.0,2.0,3,4312.762973352033,6150000.0
3 BHK,1885.0,3.0,3,7161.803713527852,13500000.0
2 BHK,935.0,2.0,2,4039.5721925133694,3777000.0000000005
2 BHK,1171.0,2.0,2,6233.98804440649,7300000.0
2 BHK,1465.0,2.0,2,4095.563139931741,6000000.0
3 BHK,1820.0,3.0,3,5219.780219780219,9500000.0
3 BHK,1580.0,2.0,3,4231.012658227847,6684999.999999999
3 BHK,1452.0,2.0,3,3188.0165289256197,4629000.0
3 BHK,1445.0,2.0,3,6197.923875432526,8956000.0
2 BHK,1170.0,2.0,2,3333.3333333333335,3900000.0
2 BHK,1070.0,2.0,2,4672.897196261682,5000000.0
3 BHK,1100.0,3.0,3,4818.181818181818,5300000.0
2 BHK,1140.0,2.0,2,4912.2807017543855,5600000.0
3 BHK,2600.0,3.0,3,6153.846153846154,16000000.0
3 BHK,1532.0,3.0,3,3900.1305483028723,5975000.0
2 BHK,1150.0,2.0,2,4000.0,4600000.0
2 BHK,1473.0,2.0,2,5770.536320434488,8500000.0
3 BHK,1350.0,3.0,3,5999.259259259258,8098999.999999999
4 BHK,4040.0,4.0,4,12376.237623762376,50000000.0
3 BHK,1980.0,4.0,3,8383.838383838383,16600000.0
3 BHK,1660.0,3.0,3,7710.843373493976,12800000.0
7 Bedroom,2456.0,7.0,7,3460.912052117264,8500000.0
2 BHK,650.0,2.0,2,6923.076923076923,4500000.0
5 Bedroom,4000.0,5.0,5,10625.0,42500000.0
3 BHK,2475.0,4.0,3,13737.373737373737,34000000.0
3 BHK,1495.0,3.0,3,6020.066889632107,9000000.0
2 BHK,1080.0,2.0,2,4444.444444444444,4800000.0
3 BHK,1521.0,2.0,3,3780.4076265614726,5750000.0
2 BHK,1053.0,2.0,2,4843.304843304843,5100000.0
3 BHK,2406.0,5.0,3,12011.63757273483,28900000.0
4 Bedroom,800.0,5.0,4,14375.0,11500000.0
2 BHK,1050.0,2.0,2,4000.0,4200000.0
3 BHK,1430.0,2.0,3,3600.0,5148000.0
3 BHK,2400.0,3.0,3,500.0,1200000.0
3 BHK,1250.0,3.0,3,3120.0,3900000.0
4 Bedroom,1200.0,2.0,4,6250.0,7500000.0
1 Bedroom,840.0,1.0,1,17857.14285714286,15000000.0
2 BHK,1000.0,2.0,2,3950.0,3950000.0
3 BHK,1630.0,3.0,3,4171.7791411042945,6800000.0
2 BHK,985.0,2.0,2,4111.675126903553,4050000.0
2 BHK,1200.0,2.0,2,5833.333333333333,7000000.0
3 BHK,1650.0,3.0,3,6060.606060606061,10000000.0
3 BHK,1670.0,3.0,3,3532.934131736527,5900000.0
5 BHK,1200.0,5.0,5,17083.333333333332,20500000.0
4 Bedroom,1240.0,4.0,4,8870.967741935483,11000000.0
2 BHK,1000.0,2.0,2,6000.0,6000000.0
2 BHK,830.0,2.0,2,3132.5301204819275,2600000.0
3 Bedroom,1200.0,3.0,3,4675.0,5610000.0
5 Bedroom,9600.0,7.0,5,28500.0,273600000.0
4 BHK,2500.0,6.0,4,4900.0,12250000.0
2 BHK,1140.0,2.0,2,3771.9298245614036,4300000.0
3 BHK,1635.0,3.0,3,5198.7767584097855,8500000.0
2 BHK,1120.0,2.0,2,6250.0,7000000.0
6 Bedroom,2750.0,6.0,6,7272.727272727273,20000000.0
3 BHK,1760.0,3.0,3,10511.363636363636,18500000.0
3 BHK,2137.0,3.0,3,5147.402901263454,11000000.0
2 BHK,973.0,2.0,2,5214.799588900309,5074000.0
3 BHK,1724.0,3.0,3,8468.677494199535,14600000.0
2 BHK,1020.0,2.0,2,3999.0196078431372,4079000.0
4 Bedroom,1200.0,4.0,4,31250.0,37500000.0
1 BHK,750.0,1.0,1,4666.666666666667,3500000.0
2 BHK,883.0,2.0,2,5549.263873159683,4900000.0
2 Bedroom,660.0,2.0,2,11515.151515151516,7600000.0
4 BHK,2787.0,5.0,4,7893.792608539648,22000000.0
3 BHK,1470.0,2.0,3,4081.6326530612246,6000000.0
2 BHK,891.0,2.0,2,2800.2244668911335,2495000.0
2 BHK,1275.0,2.0,2,5960.78431372549,7600000.0
3 BHK,1787.0,3.0,3,6715.165081141578,12000000.0
5 Bedroom,1730.0,5.0,5,4335.260115606937,7500000.0
2 BHK,1320.0,2.0,2,8333.333333333334,11000000.0
3 BHK,1692.0,3.0,3,6382.978723404255,10800000.0
3 BHK,1400.0,3.0,3,4928.571428571428,6900000.0
2 BHK,1115.0,2.0,2,4484.304932735426,5000000.0
2 BHK,1370.0,2.0,2,4087.5912408759123,5600000.0
3 BHK,1602.0,3.0,3,3495.6304619225966,5600000.0
1 BHK,793.0,1.0,1,5044.136191677176,4000000.0
1 BHK,675.0,1.0,1,5185.185185185185,3500000.0
4 Bedroom,3250.0,4.0,4,4184.615384615385,13600000.0
2 BHK,1050.0,2.0,2,4095.2380952380954,4300000.0
2 BHK,1035.0,2.0,2,4106.280193236715,4250000.0
3 BHK,1200.0,2.0,3,3666.6666666666665,4400000.0
3 BHK,1800.0,3.0,3,7111.111111111111,12800000.0
3 BHK,1625.0,3.0,3,4307.692307692308,7000000.0
2 BHK,1032.0,2.0,2,3099.8062015503874,3199000.0
3 BHK,1496.0,2.0,3,4800.133689839572,7181000.0
2 BHK,1100.0,2.0,2,3454.5454545454545,3800000.0
3 BHK,1500.0,3.0,3,3333.3333333333335,5000000.0
2 BHK,1125.0,2.0,2,2900.444444444445,3263000.0000000005
3 BHK,1555.0,3.0,3,4694.5337620578775,7300000.0
2 BHK,1025.0,2.0,2,4097.5609756097565,4200000.0
3 BHK,1482.0,2.0,3,5649.797570850203,8373000.0
3 BHK,1630.0,2.0,3,7975.460122699386,13000000.0
2 BHK,900.0,2.0,2,4944.444444444444,4450000.0
3 BHK,1355.0,2.0,3,5535.055350553505,7500000.0
4 Bedroom,2360.0,4.0,4,25466.101694915254,60100000.0
2 BHK,1200.0,2.0,2,3750.0,4500000.0
3 BHK,1563.0,3.0,3,4030.7101727447216,6300000.0
4 Bedroom,1344.0,4.0,4,6250.0,8400000.0
3 BHK,3000.0,3.0,3,13333.333333333334,40000000.0
2 BHK,812.0,2.0,2,5172.413793103448,4200000.0
2 BHK,1200.0,2.0,2,5833.333333333333,7000000.0
4 BHK,3175.0,4.0,4,4913.385826771653,15600000.0
2 BHK,1360.0,2.0,2,7426.470588235294,10100000.0
3 BHK,1835.0,3.0,3,4795.6403269754765,8800000.0
